SiteId;SampId;OBJECTID..;Shape..;MonitoringProgram;Day_;Month_;Year_;Station_nb_;Watercourse;Locality;Canton;X;Y;Altitude;Sampling_window;SPEAR_index;Latitude;Longitude;Notes_Loc;RiverSnapX;RiverSnapY;xyLocation;Altitude_m;River_Name;GWLNR;EZG_NR;FLOZ;Line_Length;OBJECTVAL;UNTERIRDIS;GEWAESSER;GROSSFLUSS;BIOGEO;HOEHE;ABFLUSS;GEFAELLE;GEO;CODE;NAME_FGTy;GEWAESSERTYP;AEHNLICHKEIT;mqn_Jahr;mqn_Jan;mqn_Feb;mqn_Mar;mqn_Apr;mqn_Mai;mqn_Jun;mqn_Jul;mqn_Aug;mqn_Sep;mqn_Okt;mqn_Nov;mqn_Dez;regimetyp;regimenr;abflussvar;Slope;Channel_Width;Channel_Width_Source;FLSTR_EZG;FLSTR_SUBE;A_SUBEZG;A_EZG;EZG_OK;EZG_CH;FASS;DACH;FA_DACH;S_STR_L;S_STR_A;GRUEF;SIED;DEPO;FASS_ANT;DACH_ANT;FA_DACH_ANT;S_STR_A_ANT;GRUEF_ANT;SIED_ANT;DEPO_ANT;ARA;MW;GEL_L;GEL_A;A_STR_A;A_STR_L;K_STR_A;K_STR_L;G_STR_A;G_STR_L;VERK;STR_A;GEL_A_ANT;A_STR_A_ANT;K_STR_A_ANT;G_STR_A_ANT;VERK_ANT;STR_A_ANT;ACK;HUEF;KART;GETR;MAIS;OBST;RAPS;RUEB;GEM;REB;KW;AJWW;NAWHW;WALD;GRUE;GVE;ACK_ANT;HUEF_ANT;KART_ANT;GETR_ANT;MAIS_ANT;OBST_ANT;RAPS_ANT;RUEB_ANT;GEM_ANT;REB_ANT;KW_ANT;AJWW_ANT;NAWHW_ANT;WALD_ANT;GRUE_ANT;Landuse_ANT;GLACIER;GLAC_ANT;Population2014_Sum;LakeEZG_percent;DEM_EZG;DEM_oLake;DEM_SUB;Residual_flow;Residual_flow_Value;Residual_flow_Class;Hypeak_Stretch;Hypeak_Site;Hypow_Dist;HypowAll_Dist;Hydropower_Sum;Discharge;Discharge_Source;Discharge_Validation;FRI;bFRI;covclass_mobile_blocks;covclass_coarse_inorganic_sediments;covclass_gravel;covclass_sand_silt;covclass_fine_sediments;covclass_algae_clay;covclass_natural_artifical_surfaces;covclass_moss;covclass_hydrophytes;covclass_helophytes;covclass_coarse_organic_matter;normcov_mobile_blocks;normcov_coarse_inorganic_sediments;normcov_gravel;normcov_sand_silt;normcov_fine_sediments;normcov_algae_clay;normcov_natural_artifical_surfaces;normcov_moss;normcov_hydrophytes;normcov_helophytes;normcov_coarse_organic_matter;sfract_mobile_blocks;sfract_coarse_inorganic_sediments;sfract_gravel;sfract_sand_silt;sfract_fine_sediments;sfract_algae_clay;sfract_natural_artifical_surfaces;sfract_moss;sfract_hydrophytes;sfract_helophytes;sfract_coarse_organic_matter;v_5;v_5_25;v_25_75;v_75_150;v_150;temperature;ARA_fraction;IAR;urban_area;cow_density;agri_land;fields;saprobic_cond;morphology;No coverage;Open river;width variability;bed modification;bank modification;No bank modification left;No bank modification right;riparian zone;Near natural riparian zone left;Large width of riparian zone left;Natural vegetation in riparian zone left;Near natural riparian zone right;Large width of riparian zone right;Natural vegetation in riparian zone right;n.Man;velocity;rip.zone.deg;bed.deg;A10m;temperature2;velocity2;IBCH_index;CH_OEKOMKLASSE;CH_GSBREITE;CH_EINDOL;CH_VNATABST;CH_BREITENVAR;CH_TIEFENVAR;CH_SOHLVER;CH_SOHLMAT;CH_LBUKVER;CH_RBUKVER;CH_LBUKMAT;CH_RBUKMAT;CH_LUFBEBRE;CH_RUFBEBRE;CH_LUFERBER;CH_RUFERBER;CH_LUFBEBEW;CH_RUFBEBEW;CH_BEWALGEN;CH_BEWMAKRO;CH_TOTHOLZ;InS_Aufnahmetyp;InS_Abschnittslaenge;InS_Absturze;InS_Absturzhoehe;InS_Absturzmaterial;InS_Absturztyp;InS_Aeusserer.Aspekt;InS_BEWALGEN;InS_Bauhoehe;InS_Baumaterial;InS_Bauwerke;InS_Bem_Abfaelle;InS_Bem_Bewuchs;InS_Bem_Eisensulfid;InS_Bem_Geruch;InS_Bem_Schaum;InS_Bem_Schlamm;InS_Bem_Trubung;InS_Bem_Verfaerbung;InS_LUFBEBEW;InS_RUFBEBEW;InS_LBUKVER;InS_RBUKVER;InS_GSBREITE;InS_LBUKMAT;InS_RBUKMAT;InS_EINDOL;InS_BEWMAKRO;InS_SOHLMAT;InS_Moose;InS_VNATABST;InS_Praesenz_Abfaelle;InS_Praesenz_Bewuchs;InS_Praesenz_Eisensulfid;InS_Praesenz_Feststoffe;InS_Praesenz_Geruch;InS_Praesenz_Kolmation;InS_Praesenz_Schaum;InS_Praesenz_Schlamm;InS_Praesenz_Trubung;InS_Praesenz_Verfaerbung;InS_SOHLVER;InS_GSTIEFE;InS_TIEFENVAR;InS_LUFBEBRE;InS_RUFBEBRE;InS_Ursache_Bewuchs;InS_Ursache_Eisensulfid;InS_Ursache_Geruch;InS_Ursache_Kolmation;InS_Ursache_Schaum;InS_Ursache_Schlamm;InS_Ursache_Trubung;InS_Ursache_Verfaerbung;InS_BREITENVAR;InS_SPEAR;InS_dominantes_Substrat;InS_Substrat_0;InS_Substrat_1;InS_Substrat_2;InS_Substrat_3;InS_Substrat_4;InS_Substrat_5;InS_Substrat_6;InS_Substrat_7;InS_Substrat_8;InS_Substrat_9;InS_Substrat_10;InS_Teilprobe_P1;InS_Teilprobe_P2;InS_Teilprobe_P3;InS_Teilprobe_P4;InS_Teilprobe_P5;InS_Teilprobe_P6;InS_Teilprobe_P7;InS_Teilprobe_P8;EINDOL;GSBREITE;BREITENVAR;SOHLMAT;SOHLVER;LBUKMAT;LBUKVER;RBUKMAT;RBUKVER;LUFBEBRE;RUFBEBRE;LUFBEBEW;RUFBEBEW;BEWMAKRO
3;3;0;0;3;3;3;3;0;0;0;3;3;3;3;3;3;3;3;3;0;0;0;0;0;0;3;1;0;0;0;0;0;3;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;1;0;0;1;0;0;1;1;1;1;0;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;0;2;2;2;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
0=exclude, 1=keep, 2=priority, 3=information (not environmental factor);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
