"Taxa";"Prevalence";"Taxonomic level";"Null_model";"chGLM.fit";"hGLM.fit";"ada2020.fit";"rf2020.fit";"ada2021.fit";"rf2021.fit";"ada2022.fit";"rf2022.fit";"ada2023.fit";"rf2023.fit";"ada2024.fit";"rf2024.fit";"ANN.fit";"expl.pow_chGLM.fit";"expl.pow_hGLM.fit";"expl.pow_ada2020.fit";"expl.pow_rf2020.fit";"expl.pow_ada2021.fit";"expl.pow_rf2021.fit";"expl.pow_ada2022.fit";"expl.pow_rf2022.fit";"expl.pow_ada2023.fit";"expl.pow_rf2023.fit";"expl.pow_ada2024.fit";"expl.pow_rf2024.fit";"expl.pow_ANN.fit";"chGLM.pred";"hGLM.pred";"ada2020.pred";"rf2020.pred";"ada2021.pred";"rf2021.pred";"ada2022.pred";"rf2022.pred";"ada2023.pred";"rf2023.pred";"ada2024.pred";"rf2024.pred";"ANN.pred";"expl.pow_chGLM.pred";"expl.pow_hGLM.pred";"expl.pow_ada2020.pred";"expl.pow_rf2020.pred";"expl.pow_ada2021.pred";"expl.pow_rf2021.pred";"expl.pow_ada2022.pred";"expl.pow_rf2022.pred";"expl.pow_ada2023.pred";"expl.pow_rf2023.pred";"expl.pow_ada2024.pred";"expl.pow_rf2024.pred";"expl.pow_ANN.pred";"chGLM.likelihood.ratio";"hGLM.likelihood.ratio";"ada2020.likelihood.ratio";"rf2020.likelihood.ratio";"ada2021.likelihood.ratio";"rf2021.likelihood.ratio";"ada2022.likelihood.ratio";"rf2022.likelihood.ratio";"ada2023.likelihood.ratio";"rf2023.likelihood.ratio";"ada2024.likelihood.ratio";"rf2024.likelihood.ratio";"ANN.likelihood.ratio";"Big.model.diff";"Big.pred.expl.pow.diff";"chGLM.model.diff";"chGLM.pred.expl.pow.diff"
"Occurrence.Dugesiidae";0.223131275567125;"family";1.06168527830838;0.935209386565998;0.937844652042187;0.908494747099243;0.253100263566281;0.870128440297764;0.253434479564899;0.815144790274487;0.251121445781487;0.862138197949045;0.25271996318981;0.827945105811485;0.252767978266273;0.886513008790547;0.119127479985316;0.116645326818054;0.144289964586516;0.761605186831306;0.180427139684779;0.761290389211477;0.232216169020181;0.76346903276119;0.187953138690295;0.761963391267442;0.22015956825673;0.761918165928593;0.164994535665922;1.26546951207626;1.28981046248304;1.2724850405518;1.21346453585713;1.2458474919582;1.21905450359278;1.23145677378089;1.20638105574353;1.23495832225682;1.21077767775575;1.22624934850612;1.19047073084114;1.3129999930832;-0.191944108043553;-0.214870817967951;-0.198552025303855;-0.142960687738441;-0.173462152497058;-0.148225871168845;-0.15990755352943;-0.136288766917527;-0.163205657541489;-0.140429939543774;-0.155002686351595;-0.121302852327341;-0.236713007055388;0.847783431868014;0.838632319449182;0.833605386121031;0.61867069924731;0.828731114371657;0.61704704376311;0.812080348993696;0.620251768601487;0.829933200999372;0.619384610677926;0.819425231781038;0.625720573160492;0.807959381499279;"rf2024-ANN";0.115410154728047;"rf2024-chGLM";0.070641255716212
"Occurrence.Lymnaeidae";0.216065451840833;"family";1.04376566858319;0.849135285383727;0.847442283597227;0.726143557445929;0.235013172424542;0.733556257787424;0.234983718971974;0.780775086707221;0.235423633155273;0.736852627698482;0.236279835732476;0.737814750470653;0.235136845704346;0.78603331553158;0.186469424179905;0.1880914374703;0.304304041316477;0.774841059158853;0.297202159577488;0.774869277611955;0.251963242125938;0.774447809272326;0.294044008269893;0.77362750774012;0.293122227834753;0.774722571567695;0.246925493728352;1.31767099169659;1.44937003915659;1.23307719937219;1.21153742475278;1.23338496134053;1.20761959482535;1.26103396730111;1.21293543022711;1.24172599996998;1.20812896731346;1.23762872597942;1.21124616351103;1.23399400440555;-0.262420322259887;-0.388597156221827;-0.181373594176528;-0.160736994154375;-0.181668451516264;-0.156983440990712;-0.208158119449209;-0.162076380490222;-0.189659745808176;-0.157471455210231;-0.185734272769656;-0.160457945656695;-0.182251957070578;0.791149875521032;0.740104506481907;0.776105494930786;0.613691987230984;0.778867488831467;0.614886280563301;0.78652604631224;0.61338903788306;0.776905400165221;0.615128207273496;0.778873224450042;0.613819321434918;0.799330845512761;"rf2021-hGLM";0.231613715231115;"rf2021-chGLM";0.105436881269175
"Occurrence.Erpobdellidae";0.209743399033098;"family";1.02723298994066;0.661290084011761;0.659167108637929;0.619600749622718;0.17180132567356;0.623127469934254;0.170344349254142;0.62490735369367;0.171090566998413;0.624290288243123;0.171727803729229;0.671369019927473;0.171426860760286;0.603381332542777;0.356241387798537;0.358308080938868;0.396825495588388;0.832753301971461;0.393392272214459;0.834171652466125;0.391659574981362;0.8334452177122;0.392260281400051;0.83282487477437;0.34642965471129;0.833117839439534;0.412614919447213;1.30059242789505;1.3052590589284;1.4143263978886;1.29372863956329;1.40702693121476;1.29397239901481;1.43817862427888;1.30657348318839;1.47370089560469;1.30819277418306;1.55808468944026;1.29169883478321;1.31883257738431;-0.266112401598563;-0.27065531550325;-0.376831168526133;-0.259430579267144;-0.369725218128008;-0.259667876408008;-0.400051048167709;-0.271934893041026;-0.434631588000119;-0.273511254986689;-0.516778281751111;-0.257454586673489;-0.283868986198045;0.726402382416784;0.723940570329939;0.672090130870889;0.570658879404574;0.675738082027582;0.570173815661996;0.665886771743525;0.566804145063585;0.65396247707055;0.566525897169093;0.641877479916404;0.571131392116595;0.69926491130114;"rf2024-ada2024";0.259323695077622;"rf2024-chGLM";0.00865781492507411
"Occurrence.Scirtidae";0.198214949795463;"family";0.995835677331573;0.970882070619328;0.969767677113267;0.845338932947753;0.268511527064107;0.840543616330276;0.26796506767533;0.834083772106787;0.269034119425812;0.850820980912401;0.26757583651318;0.842807619138869;0.267221542005781;0.874609240755679;0.025057956126969;0.0261770097333302;0.151126082153523;0.730365628410094;0.155941451522821;0.73091437294819;0.162428309114425;0.729840850704694;0.145621109707328;0.731305231772603;0.153667981250437;0.731661007846371;0.121733373623177;0.52712168265767;0.513429602304892;0.524778368918674;0.639743511803406;0.516737786079411;0.627475917108777;0.516800187262016;0.640455565514508;0.523629403601796;0.632853974144991;0.53720691708395;0.642118223163172;0.557016505312238;0.47067403321988;0.484423370248523;0.473027146080102;0.357581249230141;0.481101352520273;0.36990014377658;0.481038690392349;0.356866217897853;0.474180916067493;0.364499597121508;0.460546624997969;0.355196607452565;0.440654198286195;1.24842180045817;1.25629766878167;1.17383983108146;0.830592487602365;1.1757460886183;0.835474522843585;1.17191808154862;0.830513808742325;1.17773816373945;0.833068781983047;1.16509234623123;0.829071946451123;1.17209924513822;"hGLM-rf2024";0.129226762795958;"hGLM-chGLM";0.0137493370286427
"Occurrence.Ephemerellidae";0.197471178876906;"family";0.993753370585415;0.727978050634292;0.727086350280393;0.602544988810314;0.15924573046292;0.622120655348761;0.172256426534543;0.603259354924799;0.173125836782235;0.601795181541986;0.172771489008086;0.624821276452018;0.171401288463983;0.633364475291486;0.267445955724967;0.268343261213725;0.393667476614084;0.839753267584784;0.373968759489819;0.826660787642846;0.392948620069161;0.825785912373562;0.394421997092225;0.826142487540639;0.371251162565679;0.827521301021589;0.36265426207473;1.1437777734486;1.15954777056393;1.06544187499807;1.00649611777864;1.06202063624004;0.986638256253768;1.03734385740802;0.994396786668391;1.06440358872719;1.00061463602426;1.08062054319641;1.00256249845373;1.06235647234717;-0.150967440517765;-0.166836566180246;-0.0721391308292395;-0.0128228467650077;-0.0686963865233544;0.00715983919375834;-0.0438644920488922;-0.000647460528961125;-0.0710943179998012;-0.00690439463345169;-0.0874132105431955;-0.00886450112177043;-0.0690343336610144;0.812288374054131;0.805549432009612;0.793383598852413;0.654669210102655;0.80255893257348;0.665517121064467;0.804895960732846;0.663228651003421;0.793498044360617;0.661052793284539;0.796204168152724;0.659956995119218;0.806948040705559;"rf2021-hGLM";0.173996405374004;"rf2021-chGLM";0.158127279711523
"Occurrence.Asellidae";0.188174042394942;"family";0.967128897507618;0.622841777919784;0.629330967749307;0.52728362503396;0.157734936209858;0.613537509852717;0.159049904522931;0.577573799713611;0.158554997663657;0.577822666003217;0.157992799389229;0.581252212911245;0.158205007425211;0.566003694043223;0.355988866091267;0.349279119493635;0.454794881641093;0.836903915686569;0.365609370753102;0.835544253787869;0.402795427577366;0.836055981708056;0.402538102736542;0.836637288166663;0.398991991233861;0.836417867532528;0.414758781893636;1.2228177159081;1.2558791883321;1.27435617786902;1.13330611781282;1.28147122878298;1.13467826718426;1.26770739554188;1.14528199173115;1.28812477965372;1.14519520612928;1.26555485246928;1.14157166620581;1.23184399759188;-0.264379256022041;-0.298564432898879;-0.317669424575318;-0.171825307602181;-0.325026304234578;-0.173244094048301;-0.310794661196535;-0.184208221554181;-0.331905998231817;-0.184118486254065;-0.308568956765463;-0.180371788236031;-0.273712326005828;0.740827133523674;0.731049496911517;0.68829601692975;0.613984502856151;0.716077513025769;0.613966948965244;0.708173047405433;0.610569288598405;0.701067534173633;0.610424169658296;0.710240723108068;0.611596009651405;0.716827429268947;"rf2020-ada2023";0.160080690629636;"rf2020-chGLM";0.0925539484198598
"Occurrence.Ephemeridae";0.178133134994422;"family";0.93710166506216;0.744437530414678;0.745087126605204;0.687405878775814;0.171479032979314;0.692053932559911;0.171820205494149;0.678464024664418;0.172563421113786;0.69388102593874;0.173169256025023;0.67836233216115;0.172251589119904;0.655515441529178;0.205595765999095;0.204902568862919;0.266455386427878;0.817011281302184;0.261495354920743;0.816647209262239;0.275997418466422;0.815854108953761;0.259545626895547;0.815207610357265;0.276105936578233;0.816186871134758;0.300486312244791;1.09561173992298;1.11334537533013;1.08282498567375;1.06159906471592;1.09103976294425;1.05107640881619;1.0786856706147;1.05493016046933;1.08166980859115;1.06306305422419;1.07611264592629;1.05566772115376;1.14397920234038;-0.169149283125332;-0.188073201487995;-0.155504280959662;-0.132853674574895;-0.164270434704523;-0.121624737211909;-0.151087134759435;-0.12573715296873;-0.154271568303531;-0.134415927170154;-0.148341408458509;-0.126524218782322;-0.220763173294002;0.838964316210156;0.831828387581569;0.820608161338466;0.640785817561034;0.819146024284531;0.644275981701722;0.818640023927618;0.643274738675868;0.823744894280877;0.64085830528187;0.819652214883435;0.642937303308706;0.783305979894306;"rf2021-ANN";0.0991384360820933;"rf2021-chGLM";0.0475245459134235
"Occurrence.Chloroperlidae";0.185570844179993;"family";0.959473050927388;0.798580812907139;0.799792170897865;0.676582427958344;0.225830260943893;0.726437577120637;0.225568454730819;0.662314547209112;0.226337599184696;0.658106953707896;0.226817113909932;0.678008348112394;0.22543176362824;0.736719627019416;0.167688126169606;0.166425601923036;0.294839571258008;0.764630949534628;0.242878602563676;0.764903814116724;0.309710109555505;0.764102181957141;0.314095426576289;0.763602413125935;0.29335342200903;0.765046278881573;0.232162251657477;0.555786370972755;0.575581271066384;0.501343057787494;0.434774033871075;0.524065669131866;0.438538620900448;0.497095478073372;0.444698429193153;0.481382562797776;0.43618974870298;0.50209569220859;0.439719910604577;0.491998671610981;0.420737903544498;0.40010689147543;0.477480834607167;0.546861651350353;0.453798448403188;0.542938052844137;0.481907826808789;0.536518061905621;0.498284436094905;0.545386138483642;0.476696409843627;0.541706866931216;0.487219916040961;1.12907331489818;1.11863081395093;1.09157290162111;0.900800121727923;1.10648237745195;0.898988458195797;1.08611763434951;0.896568648469389;1.09238370679815;0.90060698302563;1.09194043371174;0.898396228587366;1.13016142635656;"rf2020-hGLM";0.146754759874923;"rf2020-chGLM";0.126123747805855
"Occurrence.Stratiomyidae";0.172182967645965;"family";0.918661513424507;0.889981685852596;0.885954456002317;0.831067908331695;0.285604270044736;0.795588583342163;0.285108668949927;0.831223367528394;0.286638099835929;0.830863720285836;0.287063281106106;0.839970345366416;0.284991078571679;0.845226202876118;0.0312191456296029;0.0356029472708262;0.0953491615930313;0.68910826689573;0.13396983359362;0.689647748617308;0.0951799380058594;0.687982901594054;0.0955714284920741;0.68752007468342;0.085658500882173;0.689775750472757;0.0799372886261915;0.819759954596525;0.822480385708817;0.795004980907954;0.917685995909683;0.792553781341839;0.907436278245432;0.801989943184663;0.921329330794316;0.80242836084425;0.911063344367527;0.801130495811842;0.914047341817227;0.753864597803115;0.107658323966686;0.104697025302774;0.13460510831198;0.00106189004390438;0.137273337611124;0.0122191198989389;0.127001695983677;-0.00290402648943516;0.126524460730887;0.00827091256784649;0.12793723901042;0.00502271134672827;0.179388069722303;1.03573452979378;1.03224602518729;1.0181950120803;0.729029659269218;1.00151855283558;0.732593863760531;1.01472405868925;0.728079076237323;1.01431923163589;0.731981505075217;1.01960971811642;0.730133319820966;1.04674024079684;"ANN-rf2022";0.182292096211738;"ANN-chGLM";0.0717297457556165
"Occurrence.Dytiscidae";0.164373373001116;"family";0.8937025840299;0.838607415250383;0.840414362634944;0.781809779297959;0.228060908437019;0.766076307094906;0.228425077715765;0.81222566456592;0.226861605399048;0.795887470653897;0.228463570947295;0.776758294081633;0.226975959262668;0.788455643113322;0.0616482147014513;0.0596263481243022;0.125201388841679;0.744813417223611;0.142806207809649;0.744405933475378;0.0911678235242229;0.746155365942795;0.109449290092609;0.744362861840342;0.130853700143665;0.746027410775536;0.117765062781844;0.97422069755953;0.987390602192976;0.917138189519643;0.997173633202594;0.907289317994516;0.986220228297913;0.939319722006806;1.01895716727906;0.928563768753354;0.992524042792883;0.938898844114976;1.01785636034362;1.01712616204226;-0.0900949767500463;-0.104831316186439;-0.0262230476990089;-0.11577794561824;-0.01520274664906;-0.10352173745636;-0.0510428623482417;-0.140152423734037;-0.0390075908321287;-0.110575330684819;-0.05057192503716;-0.138920686291274;-0.138103637852109;0.934441138569736;0.929147184199825;0.934574246148048;0.680752576674587;0.931828489428148;0.684615730642247;0.93842998510146;0.672974539813055;0.935814366044244;0.682474417649623;0.922128886544677;0.673383550193592;0.891958868096759;"ada2021-rf2022";0.124949677084977;"ada2021-chGLM";0.0748922301009863
"Occurrence.Hydroptilidae";0.156563778356266;"family";0.867855311158231;0.607348293520309;0.603790898164084;0.607131813514423;0.169276411153668;0.570428220463851;0.168395578031422;0.605075539368509;0.167779355333575;0.605054202096189;0.168424142776568;0.605254363717929;0.167497234346274;0.568727663629108;0.300173328766349;0.304272393795377;0.300422771274913;0.804948579587819;0.342715066521211;0.805963533475778;0.302792145661952;0.80667358581967;0.302816731871249;0.805930619296676;0.302586092478753;0.806998664186621;0.344674560013823;1.27200382767905;1.2987963669955;1.33896428905334;1.29310186757434;1.26691523589713;1.2924374864254;1.3322329243363;1.28561212903356;1.33745375279109;1.28574843851931;1.33863215730831;1.28202706200246;1.27217404176401;-0.465686516317386;-0.496558643239896;-0.542842766343583;-0.489997066272;-0.45982310600406;-0.48923152259162;-0.535086444949345;-0.481366896652161;-0.541102227059186;-0.481523961411679;-0.542460062290555;-0.477235946498364;-0.465882648187262;0.717252192666219;0.706450082198721;0.693560892984188;0.570117540385034;0.70592695662204;0.570055842190452;0.695184019306395;0.571828368984799;0.693364270284678;0.57197376852761;0.693025213875625;0.572773508330589;0.703474824549406;"ada2021-ada2020";0.0830196603395236;"ada2021-chGLM";0.00586341031332621
"Occurrence.Hydrobiidae";0.137597619933061;"family";0.801156770193558;0.475494516065059;0.475530623669191;0.417476982525492;0.120908424936699;0.419420711528237;0.120740449138642;0.424291529995487;0.120524041109912;0.393174274879376;0.121502732118496;0.418326915595167;0.120415916245724;0.42101485947633;0.40649004819596;0.406444978859377;0.47890725254106;0.849082689637026;0.476481099414655;0.849292356214538;0.470401367396572;0.849562475667785;0.509241774510143;0.848340878291348;0.477846370200304;0.849697436599542;0.474491291667405;1.22333518494541;1.29458205082104;1.25563490327426;1.19134889223665;1.29151546282523;1.19816195951048;1.30442021727375;1.19969493324493;1.2809448892425;1.1971309461402;1.25153136843785;1.19067178657101;1.45261162072413;-0.526961052391599;-0.615891045279779;-0.567277404359829;-0.487035916764237;-0.612063344997016;-0.495539954335041;-0.628170996993015;-0.497453404725123;-0.598869206251632;-0.494253048440161;-0.562155392053267;-0.486190756752065;-0.813142788986458;0.688031722078022;0.663965085095365;0.657652264748577;0.585540320261621;0.646587092726983;0.583500042052616;0.643994982769236;0.582989883034674;0.641538996523588;0.584023470931181;0.659283113197176;0.585594367241644;0.597023752096969;"rf2024-ANN";0.326952032234392;"rf2024-chGLM";0.0407702956395337
"Occurrence.Perlidae";0.143175901822239;"family";0.821374086085994;0.648078773414241;0.646491508119802;0.536471772057429;0.162284780590953;0.527426075626491;0.163576213498545;0.531882156918329;0.163988412350821;0.511722438685202;0.163369875012808;0.532213749519409;0.164358944359423;0.546811553084993;0.210982201176492;0.212914652323085;0.346860606944857;0.802422813989334;0.357873489605962;0.800850530507947;0.352448335139413;0.800348689922448;0.376992228810556;0.80110174184908;0.352044630412544;0.799897577554918;0.334272212445055;0.586309345657334;0.612301947844916;0.568519265450538;0.465920372514694;0.594048613937119;0.4737413255573;0.564478676200002;0.472356177352397;0.602906373714066;0.464888573435956;0.585123997903682;0.467487755894737;0.542050208959862;0.286184753586261;0.254539486675732;0.307843679169814;0.432754964628973;0.276762410696598;0.423233172822911;0.312762983685239;0.424919552060297;0.265978335660636;0.434011151178094;0.287627881356823;0.430846719157642;0.340069015881867;1.03136659477777;1.01724173206748;0.98410395055992;0.859144806133927;0.967237441545666;0.85634447816543;0.983833838363316;0.857114398180862;0.955431729849895;0.860054646585906;0.973891747033839;0.85936253258692;1.00238350811242;"rf2023-hGLM";0.179471664502362;"rf2023-chGLM";0.147826397591834
"Occurrence.Planorbidae";0.13015991074749;"family";0.773381154033002;0.480636786455826;0.483696875310217;0.453377115690823;0.127887470425146;0.456047898837631;0.126752197358712;0.440033325705801;0.126597157454597;0.409077538115827;0.12728444200916;0.430752789372346;0.126950211413558;0.441093044841976;0.378525344263411;0.374568577488796;0.413772738931422;0.834638496479721;0.410319353582063;0.836106431223817;0.431026572846869;0.836306901461947;0.471053133396666;0.835418226387595;0.443026524339168;0.835850394399265;0.429656331109468;1.16830716026179;1.17647463916899;1.26642757464637;1.14433461037692;1.28456330359672;1.16135031357176;1.20831887595354;1.14816375228267;1.34668379240964;1.15668006163477;1.26906183139787;1.14212409111494;1.10757985030084;-0.510648603433562;-0.521209345526392;-0.637520604222444;-0.479651533282755;-0.660970527789597;-0.501653237237017;-0.562384691755723;-0.484602703718943;-0.741293779124296;-0.495614491771559;-0.640926760084604;-0.476793279948745;-0.432126765082223;0.709045778450682;0.707237401776775;0.665960293573687;0.601563265242156;0.660830631694711;0.596128483918019;0.681034185497673;0.600025396348636;0.625750764368702;0.597681180719074;0.65760257400098;0.601946360471062;0.716595751564829;"ANN-ada2023";0.309167014042073;"ANN-chGLM";0.0785218383513384
"Occurrence.Glossosomatidae";0.115284492376348;"family";0.714846343977457;0.669453395517163;0.670137556168484;0.5840881429471;0.166647449572129;0.576548721764193;0.165166616835469;0.573247418587442;0.164536224097068;0.581250515652769;0.165300750135463;0.614058296134575;0.164983360522882;0.594976581588514;0.0635002876390538;0.062543213916728;0.182917912544407;0.766876544902097;0.193464824123973;0.768948084819921;0.198083023831595;0.769829942499844;0.18688747511997;0.768760445474593;0.14099260448349;0.769204442447166;0.167686053651724;0.45660256755993;0.434841073509825;0.410911231095255;0.434977651659313;0.414536426771746;0.427537244097593;0.408886682970594;0.43734351205992;0.4046882095479;0.426091084588522;0.4130939927742;0.42882755287725;0.477996863946258;0.36125774244104;0.391699940590957;0.425175445664428;0.391508881140714;0.420104152082201;0.401917282364844;0.428007590140954;0.388199274229328;0.433880843124712;0.403940317834291;0.422121975926022;0.400112266796774;0.331329217847505;1.11229496169592;1.12484836660196;1.09044782002342;0.87444568079024;1.08437756275324;0.877055229041439;1.08565160877249;0.872490385909272;1.09229518098519;0.8777485049359;1.10570390657102;0.876409268052308;1.06023423361507;"ada2023-ANN";0.102551625277207;"ada2023-chGLM";0.0726231006836725
"Occurrence.Blephariceridae";0.12235031610264;"family";0.743163645502999;0.557428879732359;0.555627142158454;0.529826183481584;0.184138903693884;0.479806645557814;0.184348371713865;0.530440016149423;0.184077664358233;0.531182555798479;0.184993086129063;0.52891714971942;0.184226055691194;0.509176565974096;0.249924450549419;0.252348866201083;0.287066601430727;0.752222939310692;0.354372824261252;0.751941079425257;0.286240629020002;0.752305342878225;0.28524146866878;0.751073552576899;0.288289796036201;0.752105667700546;0.314852698924114;0.0536493630984897;0.0543493086409872;0.0660922905705846;0.0525049204374023;0.0784703152468301;0.0570367426934394;0.0647870239468594;0.0535919907020628;0.0672131490421932;0.0558885803241264;0.0666167148000145;0.0543955082212906;0.0570345501397661;0.927809489305444;0.926867643526613;0.911066302865433;0.929349449808104;0.894410449540062;0.923251435886863;0.912822667875513;0.927886689524768;0.909558077216357;0.924796401623899;0.910360638328956;0.926805477433609;0.923254386184132;1.28645420859013;1.2848460641799;1.26095194354083;1.06803124062128;1.22221912962911;1.06572552836643;1.26216247021894;1.06741820136432;1.26110043810426;1.06668131398312;1.26004850651902;1.06706861181606;1.2536646822356;"rf2020-ada2021";0.0349390002680413;"rf2020-chGLM";0.00153996050265992
"Occurrence.Glossiphoniidae";0.11230940870212;"family";0.702633278087749;0.471846093456408;0.47237322119686;0.425747837522871;0.113134160385791;0.41697432510925;0.112701094620885;0.399053235600181;0.112109957377865;0.43049553072299;0.112241701236577;0.395752636678613;0.112649019290709;0.409277222668042;0.328460367347587;0.327710149905728;0.394068213390683;0.838985479461361;0.406554830075703;0.839601826250521;0.432060438859054;0.840443143138655;0.387311213191319;0.840255642969191;0.436757909110605;0.839675940773417;0.417509481216275;0.9823154627479;0.957595058474829;1.02708941788198;0.95879649816995;1.00024392633232;0.968359922534438;0.992128281843929;0.953644025893618;1.0060659794053;0.95703900230507;1.03199577504112;0.96970684407856;1.01134940800449;-0.398048588619827;-0.362866075858192;-0.461771666547384;-0.36457598589603;-0.423564692316495;-0.378186819118327;-0.412014364796462;-0.357242897018779;-0.431850740322688;-0.362074686968568;-0.468754480074935;-0.380103781474263;-0.439370208534566;0.774734658295597;0.78457671857044;0.740321453726274;0.655189240099897;0.747041305190565;0.651922614213175;0.743387732512272;0.656543035629794;0.749922640072949;0.655472682766755;0.727514339715757;0.651466754818445;0.740051061847233;"rf2022-ada2024";0.111511583056156;"rf2022-chGLM";0.0408056916010475
"Occurrence.Capniidae";0.105987355894385;"family";0.676085621104913;0.516222115820939;0.520440310621633;0.398334236929064;0.122598658775574;0.383705981054492;0.123302659439935;0.394992570187587;0.122204621071952;0.402175106912646;0.1231791993571;0.446760523059935;0.122176036420485;0.435118164459554;0.236454526310902;0.230215383413882;0.410822794488552;0.818664005048334;0.432459485786122;0.817622715835275;0.41576546245421;0.819246827240261;0.405141753709568;0.817805325964794;0.339195348763958;0.819289106872566;0.356415591639933;0.406528474481815;0.378851260156354;0.289837452967114;0.322154095631542;0.28238501603407;0.325740196467106;0.277386647296191;0.307080758472538;0.291261678984937;0.313427448488588;0.30701594580028;0.317086590041387;0.343412935407954;0.398702676419248;0.439640116088839;0.571300669738489;0.52350103955021;0.582323588582502;0.518196828480459;0.589716688778467;0.545796051732794;0.569194093332537;0.53640864602865;0.545891916324843;0.530996400244131;0.4920570343639;1.05637878688621;1.07336065467741;1.05574680862994;0.905038569074916;1.05196567190091;0.903735302429267;1.0605662477108;0.911705672333318;1.05702326173503;0.909260065952664;1.0723712185109;0.907142910972954;1.04692009877032;"ada2022-chGLM";0.191014012359219;"ada2022-chGLM";0.191014012359219
"Occurrence.Goeridae";0.0899962811454072;"family";0.605058437882366;0.567273489526298;0.563457858750833;0.498097201193173;0.132194979105953;0.542591016397663;0.133276678029178;0.497647324217495;0.131895969382103;0.538307853768477;0.133188378266261;0.526269886509784;0.132638111927763;0.529716212120547;0.0624484281027652;0.0687546467034339;0.176778357250161;0.781517005913314;0.10324196403794;0.779729246491247;0.177521883738697;0.782011189127908;0.11032088792532;0.779875182416421;0.130216432727281;0.780784625709904;0.124520576930566;0.56039060922831;0.560502208257271;0.552943268706372;0.545667641312938;0.553644089004806;0.555072044688778;0.554263809309332;0.55113497700707;0.558032442334307;0.545978634864616;0.553927465979518;0.545065266196257;0.595656678362022;0.0738239909691846;0.0736395475799611;0.0861324558308642;0.0981571247519314;0.084974187051262;0.0826141576812558;0.0839499549015622;0.0891210790548127;0.0777214110303871;0.0976431354705556;0.0845058405958283;0.0991526899386412;0.0155385974836568;1.00344736870311;1.00147891776863;0.972949563944703;0.813234046245092;0.994488706904544;0.8098569245062;0.972088681525692;0.810892728870001;0.990186178658996;0.813511571325711;0.986266388738403;0.813659278706988;0.967567360621173;"rf2024-ANN";0.0836140924549843;"rf2024-chGLM";0.0253286989694566
"Occurrence.Philopotamidae";0.0948307921160283;"family";0.627148558480499;0.551722230720312;0.550504792832731;0.462823772221422;0.154436224557561;0.502895999657175;0.156677288346684;0.45994007873383;0.154700017782592;0.492679243372803;0.15638423099776;0.502611715580312;0.155965799505451;0.520487583029478;0.120268677556934;0.122209904832542;0.262018917267729;0.75374857763886;0.198123007927136;0.750175159891472;0.266617019979754;0.753327954452433;0.214413815178811;0.750642445265826;0.198576304156585;0.751309642035475;0.170072902199515;0.0392215594876347;0.0437776587440048;0.0610216677719088;0.0260502590378816;0.039768550953106;0.024746281955004;0.0610452775920511;0.0257854207542258;0.0290567789984773;0.026428613418659;0.0414868004734735;0.0254109924735141;0.0297904250106495;0.937460496468869;0.930195711762342;0.90269981976877;0.958462379151444;0.936588308439295;0.960541594777861;0.902662173472971;0.958884668703217;0.953668427351761;0.957859086078915;0.93384852773322;0.959481701536424;0.952498615188038;1.29207614013412;1.28835159387824;1.22250380180715;1.06629815606803;1.26056965300254;1.06818986739374;1.22072799814647;1.06658003272009;1.2608816924829;1.06713534309646;1.25930811813353;1.06745509911384;1.27806674280584;"rf2021-ada2022";0.0578794213048898;"rf2021-chGLM";0.0230810983089916
"Occurrence.Dixidae";0.092599479360357;"family";0.617022337572615;0.579769110485239;0.575245536454334;0.519662127601288;0.188646599861756;0.481132411334063;0.187774822221822;0.522819890523702;0.189919694033432;0.517065016270852;0.18700535845405;0.51523681510911;0.188139251922608;0.541487907370347;0.0603758159452244;0.0677071129752483;0.157790413803081;0.694262932839843;0.220235018999712;0.69567581141303;0.152672668901273;0.692199645833598;0.161999518032035;0.69692287123715;0.164962459647624;0.695085184982518;0.122417659139251;0.05879227393699;0.0448752116799604;0.0450882638270133;0.0511323789178372;0.0511031108225825;0.0492678758467276;0.0458628926823258;0.0505997982405154;0.0457768149498735;0.0505135842028907;0.0451602663029306;0.0499092301386876;0.0443146305143724;0.904716133668222;0.927271333714593;0.926926042897585;0.917130424938919;0.917177859356561;0.920152200582318;0.925670612083913;0.917993571449007;0.925810117134558;0.918133297407655;0.926809349430375;0.91911276610336;0.928179860248322;1.29756368573845;1.30367234451489;1.26780483922619;1.07117600011548;1.23988006139299;1.07170782392161;1.26931641407011;1.07214353459406;1.26572375974624;1.07062852988785;1.26495718328749;1.07155944306892;1.28221190638108;"ANN-chGLM";0.0234637265800995;"ANN-chGLM";0.0234637265800995
