"Taxa";"Prevalence";"Taxonomic level";"Null_model";"ada2020.fit";"rf2020.fit";"ada2021.fit";"rf2021.fit";"ada2022.fit";"rf2022.fit";"ada2023.fit";"rf2023.fit";"ada2024.fit";"rf2024.fit";"expl.pow_ada2020.fit";"expl.pow_rf2020.fit";"expl.pow_ada2021.fit";"expl.pow_rf2021.fit";"expl.pow_ada2022.fit";"expl.pow_rf2022.fit";"expl.pow_ada2023.fit";"expl.pow_rf2023.fit";"expl.pow_ada2024.fit";"expl.pow_rf2024.fit";"ada2020.pred";"rf2020.pred";"ada2021.pred";"rf2021.pred";"ada2022.pred";"rf2022.pred";"ada2023.pred";"rf2023.pred";"ada2024.pred";"rf2024.pred";"expl.pow_ada2020.pred";"expl.pow_rf2020.pred";"expl.pow_ada2021.pred";"expl.pow_rf2021.pred";"expl.pow_ada2022.pred";"expl.pow_rf2022.pred";"expl.pow_ada2023.pred";"expl.pow_rf2023.pred";"expl.pow_ada2024.pred";"expl.pow_rf2024.pred";"ada2020.likelihood.ratio";"rf2020.likelihood.ratio";"ada2021.likelihood.ratio";"rf2021.likelihood.ratio";"ada2022.likelihood.ratio";"rf2022.likelihood.ratio";"ada2023.likelihood.ratio";"rf2023.likelihood.ratio";"ada2024.likelihood.ratio";"rf2024.likelihood.ratio";"Big.model.diff";"Big.pred.expl.pow.diff";"chGLM.model.diff";"chGLM.pred.expl.pow.diff"
"Occurrence.Chloroperlidae";0.185570844179993;"family";0.959473050927388;0.648959860992521;0.243089046290083;0.639939052196839;0.24349734254072;0.654989960221695;0.245326882756112;0.657125573150373;0.243852054734113;0.638186540719671;0.241782690707797;0.323628881118378;0.746643174547609;0.333030717664972;0.746217632370846;0.31734407799301;0.744310814650824;0.315118259428733;0.745847937575302;0.334857253048613;0.748004708965927;0.595282604627466;0.539120974814549;0.606415932514107;0.552948161355779;0.621382992893611;0.540490058184031;0.602755610315815;0.535677218079401;0.608147101355385;0.55020885481678;0.379573398072942;0.438107225321798;0.367969812254789;0.423695995607879;0.352370561848498;0.436680313572523;0.371784741913057;0.441696442060944;0.366165520993451;0.426551007050203;1.02720202793;0.862417346975467;1.01690282294518;0.856650373324405;1.01694545629247;0.862792042219339;1.0275578642941;0.864233249707654;1.01513308252007;0.857089371188353;"rf2023-ada2022";0.089325880212446;NA;NA
"Occurrence.Stratiomyidae";0.172182967645965;"family";0.918661513424507;0.836251806116787;0.344071752515521;0.806555168463645;0.345353753525347;0.81081715859772;0.344384111978779;0.804057912398239;0.343968935255944;0.849547044788109;0.344373536182752;0.0897062803910447;0.62546406104146;0.122032264683606;0.624068551388458;0.117392917032928;0.625124045204622;0.124750628334324;0.625575981763157;0.075233878448613;0.625135557383888;0.770155267536053;0.790273781954271;0.752049016738227;0.780186495995273;0.758997864719184;0.784406964105072;0.76258385306696;0.790576399706506;0.782115886604142;0.774371857087647;0.161655020612396;0.139755208631353;0.181364402722387;0.150735625043264;0.173800302257295;0.146141475785757;0.169896809735431;0.139425797038712;0.148635405777872;0.157065093321467;1.03360042919646;0.800034029999623;1.02762783765938;0.804594889383284;1.02624821961662;0.802509628384403;1.02095353584054;0.799871865533765;1.03429039107738;0.806542117307503;"ada2021-rf2023";0.0419386056836752;NA;NA
"Occurrence.Dytiscidae";0.164373373001116;"family";0.8937025840299;0.740880240178848;0.268901389615667;0.736729342107266;0.26742108343009;0.772649338862082;0.267582029539184;0.782918772203274;0.268582030917624;0.746250856947051;0.268969814401309;0.170999107065286;0.699115349534817;0.175643714953588;0.700771724051384;0.135451376476906;0.700591634934523;0.123960491785844;0.699472692910287;0.164989706550871;0.699038786272201;0.933491838958018;0.937089837800464;0.939160464838654;0.953179128081973;0.940999794466514;0.956721803658718;0.926005176810774;0.948073108537663;0.917785232700521;0.94094456288187;-0.0445218080814981;-0.048547754639941;-0.0508646630557735;-0.0665507128600669;-0.0529227634358409;-0.0705147559769286;-0.0361446787310553;-0.0608373808908497;-0.0269470505075949;-0.0528609625799063;0.908186250799522;0.715986315887997;0.903738200846684;0.709724067133665;0.919270160291474;0.708525033725126;0.930956057279698;0.711951463731629;0.917807883150832;0.714632128532641;"ada2024-rf2022";0.0435677054693336;NA;NA
"Occurrence.Hydroptilidae";0.156563778356266;"family";0.867855311158231;0.59332105511905;0.205136304551222;0.594137105068128;0.204483033645479;0.593297767887915;0.206202398899348;0.550242153514637;0.20521922557983;0.593489957723595;0.204741292808695;0.316336435935145;0.763628450602613;0.315396129482461;0.764381192329655;0.316363269015308;0.76240002653881;0.365974781233649;0.763532903536713;0.316141815239306;0.764083609126677;1.35893080868125;1.31741273849689;1.37310487771606;1.31693240299942;1.36355783430777;1.3217456900422;1.30761729885501;1.32315647781672;1.37067629688647;1.30821518793795;-0.56584950418479;-0.518009651561256;-0.582181799271967;-0.51745617739189;-0.57118106759983;-0.523002363467951;-0.506722701402698;-0.524627965980697;-0.579383428623807;-0.507411628549031;0.681945949793786;0.57341921413024;0.677406403001007;0.573369634030857;0.680362160776661;0.572483339337307;0.684759516837194;0.571798497869353;0.678010049024557;0.575948548633742;"ada2023-ada2021";0.075459097869269;NA;NA
"Occurrence.Hydrobiidae";0.137597619933061;"family";0.801156770193558;0.433345853850006;0.146062889560433;0.396087293795297;0.145933343163953;0.45300750857144;0.144088375044073;0.398829317070493;0.144272869169489;0.430245606017568;0.145017563459687;0.459099804217706;0.817685008734128;0.505605758409053;0.817846707918732;0.434558222029386;0.820149588189511;0.502183178238466;0.819919303515799;0.462969518545514;0.818989779709843;1.27193117318798;1.17686508666446;1.22403779988974;1.17807484720897;1.24714298660864;1.1907382366341;1.1608903032373;1.19498103259076;1.2191366101228;1.1878602884571;-0.587618329532036;-0.468957300804102;-0.527838052961865;-0.470467318056046;-0.556677835110017;-0.486273699398957;-0.449017653507222;-0.491569536761264;-0.521720411634613;-0.482681458424321;0.657511739939069;0.597260986051445;0.661017309227643;0.596861162046054;0.672288483928082;0.592547090914123;0.68315705773715;0.591345942509878;0.674053697034489;0.593676119020583;"ada2023-ada2020";0.138600676024814;NA;NA
"Occurrence.Perlidae";0.143175901822239;"family";0.821374086085994;0.562239964909359;0.182373954591945;0.49970611978633;0.182162732442396;0.510590095852727;0.181501416969402;0.511393142892874;0.182281049635068;0.511779150735628;0.181214802401737;0.31548855213032;0.777964805949757;0.391621761324945;0.778221963015127;0.378370824570584;0.779027096125845;0.377393137236942;0.77807791513892;0.376923183473739;0.779376041353751;0.670736488261912;0.609655426460991;0.645207651991139;0.596291670984406;0.659255709979485;0.601932093350165;0.675009809063501;0.60018496727615;0.64963841748771;0.590448943188262;0.183397066423047;0.257761552514863;0.214477711287827;0.274031551414227;0.197374593200321;0.267164494781558;0.178194417746908;0.269291571960655;0.209083378094672;0.281144909255824;0.947196924613413;0.807638488394479;0.929832546938523;0.812967236892959;0.928362676766401;0.810409715017772;0.921448552973359;0.811434216963886;0.93339235743645;0.814959328723481;"rf2024-ada2023";0.102950491508916;NA;NA
"Occurrence.Planorbidae";0.13015991074749;"family";0.773381154033002;0.431490080578512;0.147190274185122;0.446892332131696;0.146515204226564;0.391542680986812;0.147077115172894;0.442699823407445;0.145344055419169;0.447192312068273;0.142923272937057;0.442073189489566;0.809679517767456;0.422157716410264;0.810552399082236;0.49372611558349;0.809825835028535;0.427578728678777;0.812066722002167;0.421769835305309;0.815196850619199;1.2326929322172;1.12721056239183;1.21036927152415;1.12030819368324;1.22663381713305;1.12201384195588;1.18516081014129;1.12705270671543;1.2207143240499;1.11824725831719;-0.593900919086273;-0.457509736969525;-0.565035901395271;-0.448584812082756;-0.586066340945141;-0.450790255367414;-0.532440768644228;-0.457305625871683;-0.578412297331218;-0.445919974240114;0.66991701946017;0.612620179670477;0.682673569686694;0.614530636813413;0.65866147722983;0.614179306466653;0.689884909336014;0.612103235249011;0.67925341302577;0.614060394871101;"rf2024-ada2020";0.147980944846159;NA;NA
"Occurrence.Glossosomatidae";0.115284492376348;"family";0.714846343977457;0.626084490820956;0.183891807566475;0.557740796721338;0.183606836473663;0.61806851230464;0.185243513511911;0.582247432802801;0.184279720152628;0.577754103034489;0.183998736195761;0.124169136352609;0.742753377539447;0.219775268601043;0.743152024178984;0.135382704952142;0.740862473351682;0.185492885697459;0.742210725836154;0.191778613820947;0.742603794863132;0.408104885592197;0.526964287480331;0.407674715897133;0.521412743299108;0.410564876138472;0.510744361481256;0.401418022082658;0.511973648604367;0.412170395225246;0.517936852474326;0.429101248078752;0.2628285897802;0.429703013337382;0.270594656191526;0.425659962315734;0.285518677147543;0.438455515000414;0.283799024898542;0.423413998409924;0.275457086913969;1.11515097865891;0.842369740023765;1.07791976520953;0.844590864069972;1.10932510631736;0.849803252460001;1.09462813774686;0.848871919711816;1.08631567264879;0.846225794732781;"ada2023-rf2020";0.175626925220214;NA;NA
"Occurrence.Blephariceridae";0.12235031610264;"family";0.743163645502999;0.524947662035098;0.207207907915052;0.525648409221568;0.207737219561009;0.525728081965369;0.207487107068782;0.526391108637925;0.207700915290379;0.527026820667485;0.207782977580615;0.293631133315468;0.721181318315422;0.292688208845589;0.720469077277851;0.292581001308887;0.720805628310373;0.291688833511702;0.720517928255492;0.290833420261327;0.720407505348326;0.0817438718752112;0.0709342444313915;0.0811408785470232;0.0685307884466169;0.0822690810239998;0.0701799948842691;0.0833586805766345;0.0715631371219789;0.0812532609495682;0.0700190187827766;0.890005556151924;0.904550976274706;0.89081694316182;0.90778506340924;0.889298835429016;0.905565893448988;0.887832671739191;0.903704739117664;0.890665721552387;0.905782502674246;1.24807441438408;1.07051177844897;1.24888826220653;1.07208271110866;1.24823368556912;1.07106508089242;1.24796748263973;1.07043904750451;1.24967907688465;1.07130976506457;"rf2021-ada2023";0.0199523916700496;NA;NA
"Occurrence.Glossiphoniidae";0.11230940870212;"family";0.702633278087749;0.419167214165025;0.130007237963285;0.393486970397685;0.129315030383331;0.428355273274563;0.129688360699127;0.423625480325136;0.129531242413563;0.395480506957227;0.130041243429435;0.40343387192561;0.814971419632862;0.439982445083473;0.815956581596493;0.390357265115093;0.815425251345795;0.397088789363843;0.81564886484442;0.437145208901083;0.81492302245725;0.979150087968402;0.976813237385446;1.00177172555179;0.985851293054652;1.00089985233604;0.98821517022182;0.996548366462298;0.979509869976256;0.983469158731554;0.982805207878666;-0.393543571738029;-0.390217725018506;-0.425739082951153;-0.403080844302869;-0.42449821770475;-0.406445155730875;-0.418305106718618;-0.394055619799335;-0.399690548970458;-0.398745602476185;0.755790213333915;0.654814689800039;0.737755819086596;0.651636667162189;0.751058082849101;0.650988433142716;0.750916030990836;0.653776771494049;0.745280720238193;0.652866910929553;"rf2020-ada2021";0.0355213579326472;NA;NA
"Occurrence.Capniidae";0.105987355894385;"family";0.676085621104913;0.384952026452115;0.129899213954731;0.38575662323553;0.130148011076083;0.381923051578602;0.130996997082641;0.390471663060717;0.130432965467668;0.385822526273693;0.13163951817757;0.430616456798777;0.807865734901387;0.429426375604474;0.807497738432324;0.43509662140953;0.806242001022658;0.42245234793993;0.807076261650848;0.42932889824938;0.805291646400594;0.404276495115165;0.339591704876912;0.385853814001125;0.340609512040539;0.38712483095388;0.348071438391939;0.391724103542549;0.345548280106772;0.380109772453104;0.34122620261473;0.40203358495561;0.497709026377571;0.429282620490387;0.49620358515555;0.427402656010922;0.485166630488173;0.420599859966905;0.48889864046798;0.437778647278582;0.495291436523866;0.990384295074685;0.900462962210693;0.999951405797939;0.900116796235917;0.997402489695509;0.897145501852627;0.999373975794057;0.898024743258505;1.00286046024174;0.900510600881263;"rf2020-ada2020";0.0956754414219608;NA;NA
"Occurrence.Goeridae";0.0899962811454072;"family";0.605058437882366;0.542945487666515;0.148309630948846;0.492775378031744;0.147369819930069;0.544382707732718;0.147738212624182;0.53805254120883;0.148673074448276;0.489071507717602;0.149332948640088;0.102656117702018;0.754883790286584;0.185573909593923;0.756437046897741;0.100280776782497;0.75582819216397;0.110742851398038;0.754283115249802;0.191695418000788;0.75319251944864;0.562258489649863;0.597610326649257;0.553454855996664;0.603295694717835;0.548252320805149;0.60619144331962;0.546617539366193;0.589838583866642;0.556657514121352;0.60578695148634;0.0707368835021918;0.0123097386414054;0.0852869386737397;0.00291334366098773;0.0938853398624302;-0.00187255538691358;0.0965871969668078;0.0251543537992663;0.079993800153274;-0.00120403841738588;0.990389973300709;0.798795470489551;0.970115891369727;0.796153766822116;0.998067063995384;0.795148320273236;0.995726657744472;0.802051262596208;0.966771602553225;0.795943559005935;"ada2023-rf2022";0.0984597523537214;NA;NA
"Occurrence.Philopotamidae";0.0948307921160283;"family";0.627148558480499;0.502174339463307;0.170842136136306;0.440894261603021;0.170387382445084;0.494746656932469;0.170008920123184;0.474381408359694;0.169743066455375;0.496458515356445;0.169413748835334;0.19927370848143;0.727589047561179;0.296985928387922;0.728314160750189;0.211117285940707;0.728917625936838;0.243590052237289;0.729341534537462;0.20838769595628;0.729866637586153;0.027304356228577;0.0124891558447149;0.0159930083507978;0.0154391745360779;0.0269288153547496;0.0151304684466873;0.0512340181184033;0.0132785933171076;0.0146810681229386;0.0139741174498231;0.956462697937579;0.980085809532953;0.974498851771984;0.97538195005425;0.957061504821131;0.975874187635308;0.918306408544513;0.978827036851875;0.976590764780662;0.977718010731492;1.26799256396556;1.08239533732456;1.23670505175697;1.08055425001422;1.26352940570534;1.0805165629747;1.23562102151372;1.08137376404394;1.27237944164798;1.08081978749877;"rf2020-ada2023";0.0617794009884391;NA;NA
"Occurrence.Dixidae";0.092599479360357;"family";0.617022337572615;0.516319900261419;0.209192914178375;0.474097894151259;0.208827152982107;0.50264299903003;0.207207590678663;0.504763983134783;0.2059209710012;0.501101765719245;0.208286877238895;0.163207117763941;0.660963791033326;0.231635768623265;0.66155657540108;0.185373091989761;0.664181378758792;0.181935640903147;0.666266586374653;0.187870948577657;0.662432193203406;0.0384529898936931;0.0323268979960261;0.0315009201319843;0.0356547718197544;0.0279557927342381;0.0313429214619473;0.0278014449016421;0.0339525360888674;0.0276554404772692;0.0337940586961342;0.937679744229409;0.947608220922437;0.94894687240026;0.942214779516701;0.954692413820516;0.949202938770011;0.954942563325967;0.944973570612633;0.955179190779273;0.945230412841971;1.26989402890743;1.09246106410699;1.24769579597526;1.09044534978598;1.26787668936072;1.09191423472409;1.26931993033009;1.08978912852471;1.26709029126137;1.09116551989527;"ada2024-ada2020";0.0174994465498636;NA;NA
"Occurrence.Gyrinidae";0.0829304574191149;"family";0.571737729719057;0.304434848051193;0.0760375842543114;0.267096365578273;0.0762648071978318;0.290102911099027;0.0762627838217032;0.287222311906323;0.0759117949470273;0.286331783966608;0.0759273762898073;0.467527098131538;0.867006180803084;0.532834109602108;0.866608755669654;0.492594425696589;0.866612294663188;0.497632748415153;0.867226193058259;0.499190329616157;0.86719894045279;1.22048409970069;0.986331937016959;1.1590203469077;0.986641159196088;1.12567996164358;0.986710205951644;1.17538062070231;0.985545997947868;1.15166406252693;0.995521503538552;-1.13469224831536;-0.725147538368032;-1.02718884317329;-0.725688384569106;-0.968874718477517;-0.7258091510534;-1.05580384082728;-0.723772888719711;-1.01432230665071;-0.74122058382912;0.632531899395865;0.634354599063183;0.64020810548373;0.634328591300227;0.658501470120357;0.634306050792461;0.641414648027573;0.634564018142007;0.648777056826895;0.631411768921949;"rf2023-ada2020";0.410919359595648;NA;NA
"Occurrence.Leptoceridae";0.079583488285608;"family";0.55550185039821;0.196239424888243;0.045174016024426;0.235201256781036;0.0452465188233544;0.220535764127718;0.0454836225870794;0.222259353415401;0.0452930422755068;0.193643448778044;0.0449019501952894;0.646734885315739;0.918678909904543;0.576596807711024;0.918548392249424;0.602997246598499;0.918121564213558;0.599894485939021;0.918464641939467;0.651408094069838;0.919168675742301;1.64279365861881;1.34841782291093;1.68483873449181;1.33002004872249;1.67967527967457;1.35595560893185;1.70810039226233;1.32282712449108;1.62761911386569;1.36394725206085;-1.95731446698364;-1.42738673497544;-2.03300292030357;-1.39426753982739;-2.02370780308022;-1.44095606155018;-2.07487795231985;-1.38131902448716;-1.9299976457305;-1.45534240990036;0.485159722816612;0.521199755186265;0.484412366137964;0.526035401672373;0.482116372296197;0.519319492270275;0.475722527839902;0.527942954882551;0.488220645672203;0.517098111888904;"rf2023-ada2023";0.693558927832689;NA;NA
"Occurrence.Caenidae";0.0758646336928226;"family";0.53710263645511;0.27449533083511;0.0640947743956106;0.283731753748036;0.0642706842069693;0.266377157713915;0.0643989141853697;0.243544221115982;0.0640205956491177;0.26663569677464;0.0638089689100894;0.488933190410709;0.880665686508937;0.471736434546901;0.880338170314789;0.504047942359749;0.880099426414281;0.546559252206655;0.880803795580571;0.50356658359668;0.881197811034349;1.24990708221871;1.15893815340827;1.25262090513081;1.13337357168711;1.2484254099288;1.15885767627352;1.25726945417438;1.18586062032603;1.2468974456311;1.1501409259802;-1.32712892729055;-1.15775919674736;-1.33218163552154;-1.11016199653646;-1.32437028827198;-1.15760936107485;-1.34083649723336;-1.20788456402436;-1.32152546087029;-1.14138015328162;0.614033448648974;0.578439285470409;0.61603926494181;0.585932054699073;0.611999308662159;0.578550534936668;0.602382522200225;0.570683786130279;0.612546222301699;0.580906201401189;"rf2021-ada2023";0.230674500696902;NA;NA
"Occurrence.Calopterygidae";0.0769802900706582;"family";0.542663038656323;0.290794138773545;0.0928160194655067;0.319883716063359;0.0923712114622918;0.329424257185971;0.0930553732370391;0.331589794135871;0.0927746500329242;0.332833975301632;0.0925894417924842;0.46413498237585;0.828961965614377;0.410529751841186;0.829781641861936;0.392948784568686;0.828520893062016;0.388958210684638;0.829038199722167;0.386665478220599;0.829379494830267;0.928255056463876;0.939119687651662;0.91883115878361;0.937038848420588;0.868400465483596;0.949163776870708;0.871494896519053;0.939398402848276;0.883713651850966;0.941149719201064;-0.7105551517979;-0.730576104790549;-0.693189130880756;-0.726741608827406;-0.600257256572743;-0.749084992449297;-0.605959563188501;-0.731089711166439;-0.62847584762565;-0.73431697417872;0.727071498588331;0.654979177392229;0.74120820009721;0.655515179785409;0.763770365166929;0.651776086393257;0.763415716643569;0.654874361396386;0.759238107794574;0.654240578126965;"ada2022-rf2022";0.148827735876555;NA;NA
"Occurrence.Tabanidae";0.074748977314987;"family";0.531506725909808;0.443424214798591;0.121651728798715;0.417726698861112;0.121449237244769;0.44283682930888;0.120591263362651;0.444214336744168;0.121167181420374;0.391845681411484;0.121627605207447;0.165722288763968;0.771119116902091;0.214070719150228;0.771500093367816;0.166827421514086;0.773114322953809;0.164235718778942;0.772030765531771;0.262764397307031;0.771164504081767;0.622316786111207;1.25608755418647;0.682791532487768;1.24494006028304;0.668445930515456;1.2304749493852;0.672278093039643;1.20659983283485;0.737337556543467;1.18155055194641;-0.170854018913787;-1.36325806044385;-0.284633851658223;-1.34228467786934;-0.257643408691098;-1.3150693855829;-0.264853406866807;-1.27014969710769;-0.387259126930761;-1.22302088449378;0.91443738220898;0.56710097046107;0.875874540584511;0.570212938546116;0.893325242934206;0.574105648481301;0.89222951280483;0.581167466252184;0.841351343463444;0.588627647081382;"ada2020-rf2020";1.19240404153006;NA;NA
"Occurrence.Pediciidae";0.0650799553737449;"family";0.481444445479195;0.35289536904555;0.0978793935855698;0.305876253790921;0.0986227323687992;0.332865829268018;0.0987759768775803;0.340832832990178;0.0951552740266455;0.331764945191656;0.0992035144287673;0.267007081794654;0.796696390404613;0.364669679621138;0.795152414167667;0.308610095321158;0.794834112626918;0.292061968539406;0.802354612416527;0.310896722753876;0.793946081712445;0.252860456133567;0.313334655723876;0.224505794281365;0.332855284507142;0.254354664956046;0.332972574611949;0.257470827065356;0.30385559619732;0.261064668055909;0.319313475454122;0.474787883611601;0.349177960892236;0.533682865407433;0.308631997663111;0.471684288095006;0.308388376398168;0.465211761225975;0.368866752850614;0.457747055745832;0.336759456978883;1.05128944800383;0.897872115597374;1.04152421311083;0.889481761707375;1.04003626439506;0.889497752244401;1.04256185155789;0.90090977863735;1.03598238269068;0.89578488323046;"ada2021-rf2022";0.225294489009265;NA;NA
"Occurrence.Cordulegastridae";0.0661956117515805;"family";0.487370197776341;0.444852240889323;0.145579456220099;0.412128449325335;0.146121186035069;0.447299873346176;0.146116260828602;0.410012348698642;0.146615669919753;0.408077165479845;0.146680781915456;0.0872395503069507;0.701295941187386;0.154383154313294;0.700184404582477;0.0822174285850646;0.70019451026085;0.158725029619473;0.699169808517843;0.162695693454946;0.69903620987763;0.319329611655353;0.597829422604803;0.286454609004495;0.577600206935095;0.314841359669753;0.600863367240672;0.315361693746393;0.619162282484108;0.292288279491301;0.594450623242009;0.344790442435102;-0.226643371573478;0.412244305639813;-0.185136492896846;0.353999565204771;-0.232868505259763;0.352931928982831;-0.270414738753164;0.400274615015679;-0.219710655173891;1.06477266322752;0.797618406540968;1.06485316898666;0.805945214838554;1.06847164352011;0.796623145571996;1.04846304743911;0.789564851407244;1.05960314127203;0.799407124317831;"ada2021-rf2023";0.682659044392977;NA;NA
"Occurrence.Anthomyiidae";0.065823726292302;"family";0.48539945313509;0.414328800978044;0.118514100095268;0.402045276720565;0.11888113716498;0.414036930756349;0.119164613736783;0.415036946924336;0.118627604149426;0.410866642919984;0.117932594089307;0.14641683606773;0.755842122751044;0.171722847803307;0.75508596806784;0.147018135100537;0.754501961287504;0.144957942898984;0.755608286364486;0.153549431779775;0.757040117520516;0.709610606427199;0.768087030992002;0.699451124006074;0.78046874564532;0.70312335702369;0.779036044526709;0.707396288361706;0.765320873360586;0.707862333110521;0.762786897500264;-0.461910601349007;-0.582381327442982;-0.440980453291552;-0.607889626995747;-0.448545836799707;-0.604938035045328;-0.457348754294604;-0.576682603199372;-0.458308880528379;-0.571462210296258;0.862740867217931;0.722681654670289;0.861825104735509;0.718353275170018;0.865417514192344;0.718969950645693;0.864002453296401;0.723722943466169;0.862001864700394;0.724388700366235;"ada2021-rf2021";0.166909173704195;NA;NA
"Occurrence.group.Hemiptera";0.0661956117515805;"group";0.487370197776341;0.335109063113968;0.0903088799369951;0.347965202144829;0.0908057418085314;0.350143552868778;0.0907093253124893;0.348617164573148;0.0905385189183467;0.348662258396906;0.0903500897258824;0.312413716220389;0.81470167780255;0.286035125388372;0.813682202517022;0.281565523566415;0.813880032619235;0.284697410379753;0.814230498025044;0.284604885592717;0.814617122388462;0.909008985129215;0.840212166075753;0.926244386534862;0.840833541323001;0.924390680476442;0.824423528648635;0.925318437783;0.846646935074838;0.92349133888439;0.839441661329303;-0.865130427089365;-0.723971161776567;-0.90049451271521;-0.725246117139212;-0.896691026029159;-0.691575587531045;-0.898594624794104;-0.737174203383221;-0.89484573143348;-0.722390218276193;0.750549284627365;0.687322514794532;0.748907656442102;0.68727972570324;0.750418998482208;0.692908653460912;0.749498744464554;0.685193356644036;0.750200675998479;0.687601526247977;"rf2022-ada2021";0.208918925184164;NA;NA
"Occurrence.Lepidostomatidae";0.0602454444031238;"family";0.455284676109605;0.21706017182483;0.0513165598446071;0.215038802213197;0.0509347411094887;0.192523594296074;0.051155706958471;0.220931189779204;0.0508936276064457;0.230272349623657;0.0515839770248028;0.5232429659623;0.887286872285916;0.527682758728676;0.888125509637784;0.577135791300549;0.887640174065169;0.514740553828751;0.88821581248609;0.49422336901095;0.886699509709867;1.20531702151611;1.02751279453735;1.14223504498402;1.03084367116761;1.44264231257241;0.992964747439585;1.17978889905705;1.01757797477953;1.17424427441966;1.04931322346526;-1.6473920269303;-1.25685784840688;-1.50883700884552;-1.26417387902474;-2.1686599358005;-1.18097555121873;-1.59132134456691;-1.23503673234669;-1.57914297589268;-1.30474092040964;0.61010242574942;0.61379264638254;0.629016291874748;0.612654290744602;0.535229656804878;0.624437196678523;0.619136908014844;0.616718762395044;0.623762268982768;0.607219691621288;"rf2022-ada2022";0.987684384581773;NA;NA
"Occurrence.Physidae";0.0565265898103384;"family";0.434602731747836;0.315700311318763;0.0935855684358254;0.304679758887681;0.0933837481502224;0.320113617814016;0.0926807134210526;0.319340759421363;0.0924789899438318;0.302613807010717;0.0929079134503047;0.273588755300467;0.784664104481227;0.298946516828473;0.785128483259499;0.26343394914565;0.786746132385501;0.265212259165803;0.787210288412338;0.303700172813689;0.786223356036769;0.501398156991115;0.579435986553974;0.514584494719152;0.601529542842748;0.502316711658083;0.572844285422019;0.492917854897624;0.59498631470983;0.514871677206148;0.599823677318638;-0.153693063489612;-0.333254359041106;-0.184034192904528;-0.384090570309084;-0.155806613635222;-0.318087171514589;-0.13418029591131;-0.369034916823882;-0.184694986005946;-0.380165455717077;0.911331171225065;0.784330172369551;0.900367407941142;0.775635258233561;0.91292500146822;0.786563528550714;0.916870949573133;0.777825041578816;0.899308688146849;0.776112432591291;"ada2023-rf2021";0.249910274397774;NA;NA
"Occurrence.Sialidae";0.0524358497582744;"family";0.411251871797919;0.422039291983098;0.119330564995698;0.416300482624194;0.119756761836406;0.422094122428738;0.120203222895126;0.422907862954685;0.11967305382481;0.417304592898149;0.119387733701143;-0.0262306895723503;0.709835813089418;-0.0122762014533902;0.708799472904887;-0.0263640152771083;0.707713858250372;-0.0283427066381689;0.709003017295408;-0.0147177958698867;0.709696801672412;0.234896201871285;0.283049416622213;0.233547008089399;0.310331948085548;0.234702256353436;0.313818186991479;0.232752459883671;0.310345346914391;0.227491251759925;0.299499483233906;0.428826424924557;0.311737073962066;0.432107124355753;0.245396873869939;0.429298022821489;0.236919735782543;0.434039147673374;0.245364293279401;0.446832300688688;0.271737094047624;1.09808916338156;0.921401474855812;1.09568171164663;0.909111442668031;1.09822576097174;0.907730743776265;1.09974430362738;0.909067303269697;1.09955622938006;0.913880121006378;"ada2024-rf2022";0.209912564906145;NA;NA
